"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Golden State Warriors","2/1/17",2016,4,11,16,"shot_no","Jump Shot","2PT Field Goal",10,"Charlotte Hornets",12,105,37
"Golden State Warriors","2/1/17",2016,2,11,9,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",19,272,13
"Golden State Warriors","2/1/17",2016,1,8,58,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-189,174,4
"Golden State Warriors","2/1/17",2016,4,6,24,"shot_no","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",-122,57,42
"Golden State Warriors","2/1/17",2016,2,6,51,"shot_yes","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-192,203,18
"Golden State Warriors","11/25/16",2016,4,1,56,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",152,197,47
"Golden State Warriors","2/1/17",2016,4,10,13,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",110,131,38
"Golden State Warriors","2/1/17",2016,2,6,25,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",101,259,18
"Golden State Warriors","12/23/16",2016,1,11,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Detroit Pistons",217,100,1
"Golden State Warriors","1/18/17",2016,1,9,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-233,41,3
"Golden State Warriors","1/18/17",2016,4,9,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-125,229,39
"Golden State Warriors","1/18/17",2016,1,4,50,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",22,57,8
"Golden State Warriors","1/18/17",2016,4,6,58,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",25,247,42
"Golden State Warriors","1/18/17",2016,1,7,19,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,164,5
"Golden State Warriors","1/18/17",2016,3,7,12,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",228,26,29
"Golden State Warriors","1/18/17",2016,3,7,32,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",40,115,29
"Golden State Warriors","3/5/17",2016,2,7,27,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",-61,154,17
"Golden State Warriors","11/21/16",2016,2,0,41,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-16,24
"Golden State Warriors","12/13/16",2016,4,1,29,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",223,21,47
"Golden State Warriors","12/23/16",2016,3,8,0,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",236,13,28
"Golden State Warriors","12/23/16",2016,3,4,52,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",232,16,32
"Golden State Warriors","12/23/16",2016,4,0,22,"shot_yes","Jump Shot","3PT Field Goal",27,"Detroit Pistons",150,228,48
"Golden State Warriors","12/23/16",2016,1,10,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",81,244,2
"Golden State Warriors","12/23/16",2016,1,8,34,"shot_yes","Jump Shot","2PT Field Goal",20,"Detroit Pistons",0,208,4
"Golden State Warriors","12/23/16",2016,1,6,34,"shot_no","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-76,65,6
"Golden State Warriors","12/23/16",2016,2,2,33,"shot_no","Jump Shot","3PT Field Goal",24,"Detroit Pistons",240,23,22
"Golden State Warriors","12/23/16",2016,3,7,0,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",1,254,29
"Golden State Warriors","12/23/16",2016,4,9,51,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",233,38,39
"Golden State Warriors","12/23/16",2016,2,6,31,"shot_no","Jump Shot","2PT Field Goal",5,"Detroit Pistons",-35,36,18
"Golden State Warriors","12/13/16",2016,2,7,44,"shot_yes","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",0,144,17
"Golden State Warriors","11/9/16",2016,1,6,19,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",238,16,6
"Golden State Warriors","11/9/16",2016,3,9,58,"shot_no","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,11,27
"Golden State Warriors","11/9/16",2016,1,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",1,254,8
"Golden State Warriors","11/9/16",2016,3,7,3,"shot_no","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",78,154,29
"Golden State Warriors","11/9/16",2016,1,11,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-84,144,1
"Golden State Warriors","11/9/16",2016,3,11,30,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-76,259,25
"Golden State Warriors","11/9/16",2016,1,11,3,"shot_yes","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-143,95,1
"Golden State Warriors","11/9/16",2016,3,8,57,"shot_no","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",119,82,28
"Golden State Warriors","3/28/17",2016,4,7,11,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",-145,232,41
"Golden State Warriors","12/13/16",2016,1,10,43,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-5,2
"Golden State Warriors","12/13/16",2016,1,7,0,"shot_yes","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",9,38,5
"Golden State Warriors","12/13/16",2016,2,6,42,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",227,16,18
"Golden State Warriors","12/13/16",2016,1,9,48,"shot_no","Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-17,105,3
"Golden State Warriors","12/13/16",2016,4,2,32,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-192,178,46
"Golden State Warriors","12/13/16",2016,4,1,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-237,28,47
"Golden State Warriors","12/13/16",2016,2,11,46,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-117,232,13
"Golden State Warriors","12/13/16",2016,2,5,55,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-17,249,19
"Golden State Warriors","12/13/16",2016,4,9,36,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-223,144,39
"Golden State Warriors","12/13/16",2016,2,6,38,"shot_yes","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-56,193,18
"Golden State Warriors","12/25/16",2016,2,10,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",-181,51,14
"Golden State Warriors","3/28/17",2016,1,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-161,193,7
"Golden State Warriors","3/21/17",2016,3,8,59,"shot_yes","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,7,28
"Golden State Warriors","3/21/17",2016,2,0,55,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",145,203,24
"Golden State Warriors","3/21/17",2016,2,3,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",179,170,21
"Golden State Warriors","3/21/17",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",238,46,26
"Golden State Warriors","3/21/17",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",204,134,16
"Golden State Warriors","3/21/17",2016,3,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-81,229,32
"Golden State Warriors","3/21/17",2016,3,11,27,"shot_yes","Jump Shot","2PT Field Goal",21,"Dallas Mavericks",120,180,25
"Golden State Warriors","3/21/17",2016,4,10,1,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-219,111,38
"Golden State Warriors","3/28/17",2016,1,4,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",163,188,8
"Golden State Warriors","2/2/17",2016,2,2,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-237,120,22
"Golden State Warriors","2/2/17",2016,2,6,36,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",164,-5,18
"Golden State Warriors","2/2/17",2016,2,11,8,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",55,175,13
"Golden State Warriors","2/2/17",2016,2,2,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,11,22
"Golden State Warriors","2/2/17",2016,4,1,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",246,-19,47
"Golden State Warriors","2/2/17",2016,4,0,40,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",245,-1,48
"Golden State Warriors","2/2/17",2016,3,9,56,"shot_yes","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-156,7,27
"Golden State Warriors","12/25/16",2016,4,7,20,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-243,75,41
"Golden State Warriors","2/2/17",2016,3,8,24,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",164,232,28
"Golden State Warriors","11/21/16",2016,3,8,34,"shot_yes","Jump Shot","2PT Field Goal",17,"Indiana Pacers",97,149,28
"Golden State Warriors","2/2/17",2016,4,2,13,"shot_no","Jump Shot","2PT Field Goal",4,"Los Angeles Clippers",-20,38,46
"Golden State Warriors","3/28/17",2016,3,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-241,21,25
"Golden State Warriors","3/28/17",2016,3,10,31,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",204,151,26
"Golden State Warriors","11/21/16",2016,1,9,55,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",48,252,3
"Golden State Warriors","11/21/16",2016,3,2,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-209,134,34
"Golden State Warriors","3/28/17",2016,2,1,30,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",30,242,23
"Golden State Warriors","3/5/17",2016,2,0,36,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-142,203,24
"Golden State Warriors","3/5/17",2016,4,5,41,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",210,115,43
"Golden State Warriors","3/5/17",2016,4,4,39,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",163,-29,44
"Golden State Warriors","3/5/17",2016,4,0,46,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",235,18,48
"Golden State Warriors","3/5/17",2016,1,11,21,"shot_no","Jump Shot","2PT Field Goal",5,"New York Knicks",24,52,1
"Golden State Warriors","11/21/16",2016,3,8,38,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",236,100,28
"Golden State Warriors","3/5/17",2016,4,6,29,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-178,174,42
"Golden State Warriors","3/5/17",2016,1,4,17,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",218,100,8
"Golden State Warriors","3/5/17",2016,1,3,34,"shot_no","Jump Shot","2PT Field Goal",9,"New York Knicks",64,67,9
"Golden State Warriors","3/5/17",2016,4,10,25,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",238,110,38
"Golden State Warriors","3/5/17",2016,4,1,40,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-24,47
"Golden State Warriors","3/5/17",2016,4,2,10,"shot_yes","Jump Shot","2PT Field Goal",20,"New York Knicks",192,65,46
"Golden State Warriors","3/28/17",2016,3,6,38,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",161,190,30
"Golden State Warriors","3/28/17",2016,2,7,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,38,17
"Golden State Warriors","3/28/17",2016,3,11,14,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,26,25
"Golden State Warriors","3/28/17",2016,3,3,2,"shot_no","Jump Shot","2PT Field Goal",21,"Houston Rockets",210,21,33
"Golden State Warriors","3/28/17",2016,2,11,44,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",200,136,13
"Golden State Warriors","3/28/17",2016,1,8,6,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56,4
"Golden State Warriors","3/28/17",2016,3,3,24,"shot_no","Jump Shot","2PT Field Goal",18,"Houston Rockets",-178,62,33
"Golden State Warriors","12/7/16",2016,2,7,5,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",101,95,17
"Golden State Warriors","12/7/16",2016,4,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",60,249,44
"Golden State Warriors","12/7/16",2016,1,10,52,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-5,2
"Golden State Warriors","12/7/16",2016,3,7,19,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",236,7,29
"Golden State Warriors","12/7/16",2016,1,11,42,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-168,16,1
"Golden State Warriors","12/7/16",2016,1,6,5,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-114,139,6
"Golden State Warriors","12/7/16",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",156,213,26
"Golden State Warriors","12/7/16",2016,3,7,34,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",135,208,29
"Golden State Warriors","12/25/16",2016,2,11,21,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11,13
"Golden State Warriors","1/8/17",2016,2,3,11,"shot_no","Jump Shot","2PT Field Goal",19,"Sacramento Kings",43,193,21
"Golden State Warriors","11/25/16",2016,3,1,21,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",230,86,35
"Golden State Warriors","11/25/16",2016,2,0,1,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-142,11,24
"Golden State Warriors","11/25/16",2016,1,9,15,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",14,143,3
"Golden State Warriors","11/25/16",2016,2,9,22,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",54,158,15
"Golden State Warriors","11/25/16",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243,2
"Golden State Warriors","12/25/16",2016,3,4,46,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,61,32
"Golden State Warriors","12/25/16",2016,3,5,10,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-237,-11,31
"Golden State Warriors","12/25/16",2016,2,10,5,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",223,-1,14
"Golden State Warriors","12/25/16",2016,2,8,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-209,144,16
"Golden State Warriors","12/25/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-233,-5,2
"Golden State Warriors","12/25/16",2016,3,10,41,"shot_no","Jump Shot","3PT Field Goal",28,"Cleveland Cavaliers",-210,188,26
"Golden State Warriors","12/25/16",2016,3,7,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",-225,-1,29
"Golden State Warriors","12/25/16",2016,1,6,2,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,-16,6
"Golden State Warriors","12/25/16",2016,1,9,31,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-166,210,3
"Golden State Warriors","3/6/17",2016,1,7,51,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",151,203,5
"Golden State Warriors","12/8/16",2016,1,9,30,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,-21,3
"Golden State Warriors","1/8/17",2016,2,4,36,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",109,224,20
"Golden State Warriors","1/8/17",2016,2,2,22,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-222,11,22
"Golden State Warriors","1/8/17",2016,3,6,6,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,33,30
"Golden State Warriors","1/8/17",2016,3,5,59,"shot_yes","Jump Shot","2PT Field Goal",19,"Sacramento Kings",197,2,31
"Golden State Warriors","1/8/17",2016,4,10,59,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",210,139,38
"Golden State Warriors","1/8/17",2016,3,9,33,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",207,146,27
"Golden State Warriors","1/8/17",2016,1,9,29,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",132,223,3
"Golden State Warriors","1/8/17",2016,2,9,12,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",163,120,15
"Golden State Warriors","1/8/17",2016,1,11,6,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",159,198,1
"Golden State Warriors","12/8/16",2016,4,9,42,"shot_yes","Jump Shot","2PT Field Goal",20,"Utah Jazz",-192,75,39
"Golden State Warriors","3/6/17",2016,3,7,2,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",240,16,29
"Golden State Warriors","12/8/16",2016,4,9,4,"shot_no","Jump Shot","2PT Field Goal",20,"Utah Jazz",-187,80,39
"Golden State Warriors","12/8/16",2016,1,6,49,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",-145,210,6
"Golden State Warriors","12/8/16",2016,1,11,18,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-7,239,1
"Golden State Warriors","12/8/16",2016,4,7,36,"shot_no","Jump Shot","2PT Field Goal",18,"Utah Jazz",128,139,41
"Golden State Warriors","12/8/16",2016,1,3,26,"shot_no","Jump Shot","3PT Field Goal",22,"Utah Jazz",-228,2,9
"Golden State Warriors","1/20/17",2016,4,8,34,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-150,218,40
"Golden State Warriors","1/20/17",2016,2,8,47,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-1,262,16
"Golden State Warriors","1/20/17",2016,1,9,41,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",195,154,3
"Golden State Warriors","1/20/17",2016,3,3,44,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",101,237,33
"Golden State Warriors","2/27/17",2016,1,5,58,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-32,252,7
"Golden State Warriors","1/20/17",2016,1,10,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Houston Rockets",-37,193,2
"Golden State Warriors","2/27/17",2016,4,8,20,"shot_yes","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",199,154,40
"Golden State Warriors","2/8/17",2016,3,11,3,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",238,7,25
"Golden State Warriors","2/8/17",2016,4,8,34,"shot_yes","Jump Shot","2PT Field Goal",22,"Chicago Bulls",92,205,40
"Golden State Warriors","2/8/17",2016,2,9,48,"shot_no","Jump Shot","2PT Field Goal",18,"Chicago Bulls",-174,65,15
"Golden State Warriors","2/8/17",2016,3,10,35,"shot_yes","Jump Shot","3PT Field Goal",22,"Chicago Bulls",228,16,26
"Golden State Warriors","2/8/17",2016,1,3,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,7,9
"Golden State Warriors","2/8/17",2016,2,10,14,"shot_no","Jump Shot","2PT Field Goal",14,"Chicago Bulls",91,111,14
"Golden State Warriors","2/8/17",2016,1,6,41,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",230,3,6
"Golden State Warriors","2/8/17",2016,1,10,18,"shot_no","Jump Shot","3PT Field Goal",26,"Chicago Bulls",-83,252,2
"Golden State Warriors","2/8/17",2016,4,7,59,"shot_yes","Jump Shot","2PT Field Goal",14,"Chicago Bulls",71,131,41
"Golden State Warriors","11/3/16",2016,3,8,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-53,252,28
"Golden State Warriors","11/3/16",2016,3,7,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",220,124,29
"Golden State Warriors","11/3/16",2016,2,10,6,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",137,213,14
"Golden State Warriors","11/3/16",2016,1,5,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",210,131,7
"Golden State Warriors","11/3/16",2016,2,10,12,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",56,95,14
"Golden State Warriors","11/3/16",2016,3,10,17,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-235,2,26
"Golden State Warriors","11/3/16",2016,3,9,46,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",168,195,27
"Golden State Warriors","11/3/16",2016,2,7,46,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",0,115,17
"Golden State Warriors","11/3/16",2016,3,7,14,"shot_no","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",138,3,29
"Golden State Warriors","11/3/16",2016,1,8,4,"shot_no","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",40,178,4
"Golden State Warriors","12/20/16",2016,4,9,2,"shot_yes","Jump Shot","2PT Field Goal",14,"Utah Jazz",-58,129,39
"Golden State Warriors","12/20/16",2016,2,6,40,"shot_yes","Jump Shot","2PT Field Goal",18,"Utah Jazz",138,121,18
"Golden State Warriors","12/20/16",2016,3,7,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",174,193,29
"Golden State Warriors","12/20/16",2016,2,8,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Utah Jazz",141,134,16
"Golden State Warriors","2/27/17",2016,1,8,44,"shot_yes","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",-204,-21,4
"Golden State Warriors","1/20/17",2016,2,9,32,"shot_yes","Jump Shot","2PT Field Goal",21,"Houston Rockets",-212,16,15
"Golden State Warriors","11/16/16",2016,3,11,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-150,224,25
"Golden State Warriors","11/16/16",2016,3,10,53,"shot_yes","Jump Shot","3PT Field Goal",24,"Toronto Raptors",240,36,26
"Golden State Warriors","11/16/16",2016,1,11,22,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",222,115,1
"Golden State Warriors","11/16/16",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",232,26,28
"Golden State Warriors","11/16/16",2016,3,5,48,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",230,134,31
"Golden State Warriors","11/16/16",2016,2,9,11,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",212,149,15
"Golden State Warriors","11/16/16",2016,3,9,7,"shot_no","Jump Shot","3PT Field Goal",27,"Toronto Raptors",-219,159,27
"Golden State Warriors","11/16/16",2016,3,4,46,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",230,7,32
"Golden State Warriors","11/16/16",2016,1,6,45,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",-228,2,6
"Golden State Warriors","11/16/16",2016,3,4,53,"shot_no","Jump Shot","2PT Field Goal",4,"Toronto Raptors",43,16,32
"Golden State Warriors","11/16/16",2016,1,4,3,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",227,-6,8
"Golden State Warriors","11/16/16",2016,3,9,49,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",112,237,27
"Golden State Warriors","11/21/16",2016,1,5,24,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",230,-15,7
"Golden State Warriors","11/21/16",2016,2,1,6,"shot_no","Jump Shot","2PT Field Goal",17,"Indiana Pacers",-171,-19,23
"Golden State Warriors","11/21/16",2016,3,10,24,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-248,-21,26
"Golden State Warriors","2/27/17",2016,4,9,14,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",213,129,39
"Golden State Warriors","1/20/17",2016,2,7,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-120,237,17
"Golden State Warriors","1/20/17",2016,2,3,6,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",241,47,21
"Golden State Warriors","1/20/17",2016,2,7,22,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",240,23,17
"Golden State Warriors","1/20/17",2016,3,4,44,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,31,32
"Golden State Warriors","1/20/17",2016,1,9,16,"shot_no","Jump Shot","2PT Field Goal",3,"Houston Rockets",30,23,3
"Golden State Warriors","1/20/17",2016,2,0,47,"shot_no","Jump Shot","2PT Field Goal",7,"Houston Rockets",-7,75,24
"Golden State Warriors","1/20/17",2016,2,1,45,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",210,139,23
"Golden State Warriors","2/28/17",2016,1,6,15,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",235,31,6
"Golden State Warriors","2/28/17",2016,1,5,59,"shot_no","Jump Shot","3PT Field Goal",28,"Washington Wizards",192,213,7
"Golden State Warriors","1/2/17",2016,3,4,6,"shot_no","Jump Shot","2PT Field Goal",13,"Denver Nuggets",60,124,32
"Golden State Warriors","1/2/17",2016,4,5,4,"shot_yes","Jump Shot","2PT Field Goal",15,"Denver Nuggets",0,159,43
"Golden State Warriors","1/2/17",2016,4,1,16,"shot_no","Jump Shot","2PT Field Goal",22,"Denver Nuggets",-156,169,47
"Golden State Warriors","1/2/17",2016,3,6,13,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",232,61,30
"Golden State Warriors","1/2/17",2016,2,4,27,"shot_no","Jump Shot","2PT Field Goal",8,"Denver Nuggets",-61,61,20
"Golden State Warriors","1/2/17",2016,1,9,24,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,232,3
"Golden State Warriors","1/2/17",2016,1,6,52,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",148,110,6
"Golden State Warriors","1/28/17",2016,1,7,9,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",4,185,5
"Golden State Warriors","2/28/17",2016,4,3,7,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",199,183,45
"Golden State Warriors","1/28/17",2016,2,8,30,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",151,214,16
"Golden State Warriors","1/28/17",2016,3,8,48,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",119,237,28
"Golden State Warriors","1/28/17",2016,3,10,51,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-150,90,26
"Golden State Warriors","1/28/17",2016,2,1,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-227,21,23
"Golden State Warriors","1/28/17",2016,2,7,58,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",100,100,17
"Golden State Warriors","2/27/17",2016,2,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-223,144,13
